"nom_amenageur","siren_amenageur","contact_amenageur","nom_operateur","contact_operateur","telephone_operateur","nom_enseigne","id_station_itinerance","id_station_local","nom_station","implantation_station","adresse_station","code_insee_commune","coordonneesXY","nbre_pdc","id_pdc_itinerance","id_pdc_local","puissance_nominale","prise_type_ef","prise_type_2","prise_type_combo_ccs","prise_type_chademo","prise_type_autre","gratuit","paiement_acte","paiement_cb","paiement_autre","tarification_eur_kWh","condition_acces","reservation","horaires","accessibilite_pmr","restriction_gabarit","station_deux_roues","raccordement","num_pdl","date_mise_en_service","observations","date_maj","cable_t2_attache","last_modified","datagouv_dataset_id","datagouv_resource_id","datagouv_organization_or_owner","created_at","consolidated_longitude","consolidated_latitude","consolidated_code_postal","consolidated_commune","consolidated_is_lon_lat_correct","consolidated_is_code_insee_verified","consolidated_is_code_insee_modified"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBLGZF","bac4a427-dce2-5d43-809c-6a0fabfbc68a","châtel - lac de vonne","Voirie","route de vonnes 74390 châtel","inconnu","[6.84055, 46.25796]","3","FREBNEBLGZF3","cb975694-0048-5ac8-a831-4824879bea54","24","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-04","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.84055","46.25796","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBLGRZ","41119c4f-a9ce-55c0-8970-1474616d5e03","pringy - pre-billy - zac pré-bally","Voirie","18 rue du goléron 74370 pringy - pre-billy","inconnu","[6.121542, 45.941532]","2","FREBNEBLGRZ2","ccccfe5e-41f7-5586-b869-5a76cf7dd783","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.121542","45.941532","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBLGFL","4191c333-1f0d-5df5-8a2c-4af8946a42fc","dingy saint clair - cimetiere","Voirie","25 route de glandon 74230 dingy-saint-clair","inconnu","[6.22112, 45.90633]","2","FREBNEBLGFL2","cf2b9a93-1908-57af-95fd-8f2ed1ab23cb","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.22112","45.90633","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBLEXP","9ef4a929-d494-52ad-921a-4c23135fbc20","saint-maximin-la-sainte-baume  - aire de covoiturage le recours","Voirie","1347-1335 chemin du petit recours 83470 saint-maximin-la-sainte-baume","inconnu","[5.856586, 43.437298]","2","FREBNEBLEXP2","7cf24875-8874-5692-a1cb-01e394a70ec7","24","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","5.856586","43.437298","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBLEVR","1d55eb40-706f-5f61-ba99-a85180041e31","valence - place jean collombet","Voirie","15 rue du parc 26000 valence","inconnu","[4.896293, 44.929954]","3","FREBNEBLEVR3","feda01f4-085c-5c8d-9260-89633590dbf3","24","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","4.896293","44.929954","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBLEVN","caaa9ff2-2c29-53f0-86ed-6ebafbdb0d4a","la crau - parking delattre de tassigny","Voirie","2 place du maréchal de lattre de tassigny 83260 la crau","inconnu","[6.072479, 43.151221]","2","FREBNEBLEVN2","29662ea9-c989-5e94-a700-78612135937f","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.072479","43.151221","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBLESB","0a25453f-8da2-5509-ba84-fd6c982a16dc","la chapelle d'abondance - chemin des plans","Voirie","1081 route des frasses 74360 la chapelle-d'abondance","inconnu","[6.788456, 46.295307]","3","FREBNEBLESB3","14fed8de-fcf9-5995-966e-772afb5e9291","24","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.788456","46.295307","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBLEJT","0c3593c7-bc07-5b35-bfbd-681824cdd0fc","lejt - saint-tropez- parking capitainerie","Voirie","1 passage du port 83990 saint-tropez","inconnu","[6.63562, 43.27214]","2","FREBNEBLEJT2","0ef8941d-68ae-5cd7-af59-545355e2c8d2","24","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-20","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.63562","43.27214","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBLEDS","9cfda682-1697-5d2f-a895-dea2ad9d5bfc","leds - saint-tropez - parking capitainerie","Voirie","1 passage du port 83990 saint-tropez","inconnu","[6.63564, 43.27211]","2","FREBNEBLEDS2","a4833da9-9c90-51fa-96af-2e60a2a8ac51","24","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-04","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.63564","43.27211","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBLDVW","096bfb40-26d2-5e76-b243-9e55fa8261af","la farlede - parking salle des fetes","Voirie","254 rue de la gare 83210 la farlède","inconnu","[6.045298, 43.166305]","2","FREBNEBLDVW2","0454b97b-0d6c-52e1-8cf8-90b5afac5e58","24","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-11-27","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.045298","43.166305","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBLDKV","488e3fd0-2275-5602-a4c2-4035d96dd32f","le pradet - parking espace des arts","Voirie","244 avenue ganzin 83220 le pradet","inconnu","[6.028701, 43.107001]","2","FREBNEBLDKV2","d89d4135-102d-5b85-bc3a-29b8e5318e1a","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.028701","43.107001","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBLDJC","1d6c033d-c3bc-5da6-9dc2-bcdd581f42c1","mallemoisson - parking du boulodrome","Voirie","4752 avenue du général de gaulle 04510 mallemoisson","inconnu","[6.125996, 44.041794]","2","FREBNEBLDJC2","69ca4dde-0d08-5323-a61d-cfc32b93fcd9","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-04","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.125996","44.041794","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBLDDE","dd10e0dd-8e38-5fab-83b6-ff3ac8f6dfa3","manosque - parc du souvenir français   parking de drouille","Voirie","67 avenue du majoral raoul arnaud 04100 manosque","inconnu","[5.7837, 43.83019]","2","FREBNEBLDDE2","c1e26517-5fb9-55e5-81f9-0589390a0b65","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","5.7837","43.83019","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBLCVB","0cb09975-bdb6-5ffa-8f55-8d59e34aed32","chabeuil - allee de l'ancien hippodrome","Voirie","360 allée de l'ancien hippodrome  26120 chabeuil","inconnu","[4.96534, 44.915576]","2","FREBNEBLCVB2","206233e5-61ae-54c5-bd34-05b8cd3e6499","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2025-12-10","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","4.96534","44.915576","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBLCTK","700da61c-81d4-5068-8e5d-c507b71c6092","pierrelatte - rue charcot","Voirie","1 rue louis de broglie 26700 pierrelatte","inconnu","[4.698986, 44.372311]","2","FREBNEBLCTK2","482f7eac-d6cf-5230-8713-3f3e7acbc69a","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","4.698986","44.372311","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBLCSL","ed73600d-2e95-54cb-8bca-06a6f0dccf7f","le chambon sur lignon - rue de la poste","Voirie","rue de la poste 43400 le chambon sur lignon","inconnu","[4.30415, 45.06124]","3","FREBNEBLCSL3","b91c5ba9-2cce-5cae-955e-9130b79e6589","24","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-04","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","4.30415","45.06124","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBLCEX","a53940e3-3b93-544f-bdf1-a5bb73a5de7b","passy  - plateau d'assy","Voirie","8 place théophile vallet 74190 passy","inconnu","[6.706988, 45.939296]","2","FREBNEBLCEX2","0c1f25f0-2845-5bfd-8479-11f09e4fe9a6","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-04","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.706988","45.939296","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBLAFK","e8f23847-6970-5f98-a245-d03ecda6d785","epagny metz tessy - rue de la liberte","Voirie","143 rue de la république 74330 epagny metz-tessy","inconnu","[6.09085, 45.9378]","2","FREBNEBLAFK2","14af9664-35c2-5e42-9184-8f0073f2fa34","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-04","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.09085","45.9378","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKZUL","96898575-f357-5049-a11c-fd873eb8f905","la crau - parking gressler","Voirie","78 avenue lieutenant jean toucas 83260 la crau","inconnu","[6.070709, 43.147958]","2","FREBNEBKZUL2","0c7367e7-9aac-52de-b3ea-16f73a67b81d","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.070709","43.147958","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKZKS","00883c40-e072-5801-a98c-4937509cae5f","puy en velay (le) - boulevard carnot","Voirie","6 rue francheterre 43000 le puy-en-velay","inconnu","[3.879068, 45.046877]","3","FREBNEBKZKS3","5854849b-2327-54eb-909d-bdfb2dc47dd0","50","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.4525","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","3.879068","45.046877","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKZAR","34fd5d0f-8137-58a7-b203-29ce32f73439","romans sur isere - place du 75eme regiment infanterie","Voirie","1 place 75eme régiment infanterie 26100 romans-sur-isère","inconnu","[5.05134, 45.0451]","2","FREBNEBKZAR2","f3be18f6-9b9c-5262-a900-51ae9b350a33","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","5.05134","45.0451","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKYUR","df24b615-ca75-51d5-b81e-00ab3b6b56a7","marsanne - avenue rene chartron","Voirie","avenue rené chartron 26740 marsanne","inconnu","[4.872588, 44.642778]","2","FREBNEBKYUR2","a3ab0e26-8769-5bff-bda4-e60575ffe343","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","4.872588","44.642778","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKYET","e2694488-05e6-571c-b349-ccdfd6a9156c","sciez - parking face à la mairie","Voirie","28 route d'excenevex 74140 sciez","inconnu","[6.374659, 46.332405]","2","FREBNEBKYET2","d6c9a290-3356-5434-9030-3d805e9d4b1d","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.374659","46.332405","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBJKBA","19400d35-b750-5dd5-b5f2-59e4d7dffbcd","huez - parking palais des sports et des congrès","Voirie","70 avenue de brandes 38750 huez","inconnu","[6.069609, 45.089731]","6","FREBNEBKXUU2","2207b30a-4b9c-5f74-9dff-6916388d17b9","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.069609","45.089731","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKXPP","1cbb3c07-fce0-5f17-ab93-beeb518ca82b","montsegur sur lauzon - avenue saint jean","Voirie","6 les bourdonnas 26130 montségur-sur-lauzon","inconnu","[4.85676, 44.36141]","2","FREBNEBKXPP2","dd9fb71b-4f04-5bca-92c5-dfbb16b8b6d8","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-03","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","4.85676","44.36141","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKXEC","c5cb9b31-0554-50fc-8baa-23f12723641b","aix les bains - hippodrome","Voirie","7 rue pierre favre 73100 aix-les-bains","inconnu","[5.904066, 45.672011]","2","FREBNEBKXEC2","2e8b12a2-e879-549d-874f-539b745f4a50","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-04","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","5.904066","45.672011","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKXBA","2c15ed71-f15f-52c2-bea5-7cdcbd96e942","la roche de rame - voie communale 2","Voirie","21 le clôt 05310 la roche-de-rame","inconnu","[6.580031, 44.750171]","2","FREBNEBKXBA2","5d9f87a7-dcec-51f6-ad29-9d2f4096b79d","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.580031","44.750171","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKWVZ","472495ae-194e-55ab-8429-9c287bd778ad","joyeuse - d203, parking mairie","Voirie","214 d3104 07260 joyeuse","inconnu","[4.235395, 44.480176]","3","FREBNEBKWVZ3","6133f3eb-e09b-54b1-85f6-45c9c99ab93f","50","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.4525","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","4.235395","44.480176","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKVPH","2495e52c-c69a-5c9a-801f-c64cdba39f09","passy - parking du boulodrome","Voirie","904 avenue de l'aérodrome  74190 passy","inconnu","[6.713088, 45.920183]","2","FREBNEBKVPH2","98839e5e-f703-5488-8f73-2f52af3689b4","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","6.713088","45.920183","inconnu","inconnu","FALSE","FALSE","FALSE"
"SPBR1","882332562","inconnu","SPBR1","contact@reseau-eborn.fr","+33 4 23 10 03 50","EBORN","FREBNPBKVAW","1cf10ea0-ccd8-5d15-b81e-5021d0141cf0","toulon - parking escaillon","Voirie","85 route de marseille 83000 toulon","inconnu","[5.889052, 43.128623]","2","FREBNEBKVAW2","660fda30-469b-5342-ba69-9eee64eaff42","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","0.3342","Accès libre","TRUE","mo-su 00:00-24:00","Accessibilité inconnue","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2026-01-05","inconnu","2026-01-05T15:07:55.685000+00:00","5fd3afa95776168bad7db8d0","ccf086a1-ff07-436b-84b7-be97bf234a55","spbr1","2025-04-30T15:17:00.641000+00:00","5.889052","43.128623","inconnu","inconnu","FALSE","FALSE","FALSE"
